gvkey,CUSIP,earningsdate,,permno,ticker,ret_1day,ret_1daypost,ret_5day,ret_3day,ret_2day,yq,,,,,,,
037793,26154D10,29feb2024,2024,20344,DFH,1.1278403,0.97673267,-0.000580009,0.009734273,0.10159847,2024q1,,,,,,,
037793,26154D10,02may2024,2024,20344,DFH,0.89503783,0.95604378,-0.16136144,-0.13858424,-0.14430466,2024q2,,,,,,,
037793,26154D10,01aug2024,2024,20344,DFH,0.97927922,0.94881344,-0.10658142,-0.096198335,-0.070846714,2024q3,,,,,,,
037793,26154D10,31oct2024,2024,20344,DFH,0.97529471,1.0264659,0.041461904,-0.001210254,0.001106746,2024q4,,,,,,,
163948,26160810,29apr2010,2010,90831,DRC,1.0158378,1.0271486,0.031033896,0.043826059,0.043416414,2010q2,,,,,,,
163948,26160810,28jul2010,2010,90831,DRC,1.0043484,1.0536528,0.075891599,0.063021898,0.05823442,2010q3,,,,,,,
163948,26160810,28oct2010,2010,90831,DRC,0.96559596,0.92545772,-0.094004452,-0.10969315,-0.10638178,2010q4,,,,,,,
163948,26160810,24feb2011,2011,90831,DRC,0.99004471,1.0677223,0.035826512,0.062670298,0.057092804,2011q1,,,,,,,
163948,26160810,28apr2011,2011,90831,DRC,0.98803025,0.9552905,-0.072234787,-0.036183517,-0.056144092,2011q2,,,,,,,
163948,26160810,04aug2011,2011,90831,DRC,0.98376453,0.89391899,-0.21767558,-0.13409495,-0.1205942,2011q3,,,,,,,
163948,26160810,02nov2011,2011,90831,DRC,1.0215937,1.0311996,0.046870798,0.04879884,0.053467046,2011q4,,,,,,,
163948,26160810,29feb2012,2012,90831,DRC,0.9906804,0.98424447,-0.028238554,-0.029407781,-0.024928324,2012q1,,,,,,,
163948,26160810,03may2012,2012,90831,DRC,0.99784076,1.0092354,0.027685255,0.009947725,0.0070562,2012q2,,,,,,,
163948,26160810,02aug2012,2012,90831,DRC,0.98290855,1.0327327,0.044308148,0.024862017,0.015081812,2012q3,,,,,,,
163948,26160810,01nov2012,2012,90831,DRC,1.0134319,0.9584195,-0.044330884,-0.0696707,-0.028707091,2012q4,,,,,,,
163948,26160810,28feb2013,2013,90831,DRC,1.0071594,0.94083661,-0.079994716,-0.040761631,-0.052427597,2013q1,,,,,,,
163948,26160810,25apr2013,2013,90831,DRC,0.99611789,0.94507003,-0.003030767,-0.035447918,-0.058598842,2013q2,,,,,,,
163948,26160810,25jul2013,2013,90831,DRC,0.99900246,0.94641078,-0.073221728,-0.068708792,-0.054533292,2013q3,,,,,,,
163948,26160810,31oct2013,2013,90831,DRC,0.99599367,0.94840312,-0.051248852,-0.059967887,-0.055396505,2013q4,,,,,,,
163948,26160810,12mar2014,2014,90831,DRC,0.97969031,0.98162556,-0.028917087,-0.045739684,-0.038310952,2014q1,,,,,,,
163948,26160810,01may2014,2014,90831,DRC,1.0007169,1.018268,0.001929241,-0.001383588,0.018997975,2014q2,,,,,,,
163948,26160810,04aug2014,2014,90831,DRC,0.99405944,1.0226241,0.067781009,0.00928671,0.016549245,2014q3,,,,,,,
163948,26160810,07nov2014,2014,90831,DRC,0.99836868,0.99605441,-0.010778354,-0.0086335,-0.005570478,2014q4,,,,,,,
163948,26160810,27feb2015,2015,90831,DRC,1.0016233,0.99500078,0.000699103,-0.004533391,-0.00338402,2015q1,,,,,,,
163948,26160810,08may2015,2015,90831,DRC,1.0030992,1.0035052,0.002273491,0.000101847,0.00661525,2015q2,,,,,,,
013505,26198320,14may2010,2010,11402,DRJ,0.96871656,1.1006523,0.042474471,0.027370293,0.066220224,2010q2,,,,,,,
013505,26198320,13aug2010,2010,11402,DRJ,1.0705409,0.99229491,-0.073538221,0.026399788,0.062292296,2010q3,,,,,,,
013505,26198320,15nov2010,2010,11402,DRJ,0.9789089,1.030611,0.11496339,0.089964308,0.008874353,2010q4,,,,,,,
013505,26198320,30mar2011,2011,11402,DRJ,0.89374244,1.0092884,-0.17629203,-0.14495584,-0.097956136,2011q1,,,,,,,
013505,26198320,16may2011,2011,11402,DRJ,1.0197246,0.96703315,-0.03085828,-0.000896291,-0.013892557,2011q2,,,,,,,
013505,26198320,15aug2011,2011,11402,DRJ,1.0136944,0.87873971,-0.10327469,-0.10937383,-0.10922645,2011q3,,,,,,,
013505,26198320,14nov2011,2011,11402,DRJ,1.0807992,1.0478504,0.054380149,0.039691593,0.13251586,2011q4,,,,,,,
013505,26198320,29mar2012,2012,11402,DRJ,1.0089166,1.0070981,-0.024012888,0.021685423,0.01607796,2012q1,,,,,,,
013505,26198320,15may2012,2012,11402,DRJ,1.0089537,1.0049278,0.05105203,0.026269279,0.013925606,2012q2,,,,,,,
040224,26205E10,14aug2023,2023,22596,DTI,0.98062754,0.97844779,-0.059376754,-0.04173163,-0.04050719,2023q3,,,,,,,
040224,26205E10,13nov2023,2023,22596,DTI,0.99761295,0.99348634,-0.048385698,-0.029415464,-0.008885134,2023q4,,,,,,,
040224,26205E10,27mar2024,2024,22596,DTI,0.99752074,1.0259725,0.33555233,0.052865602,0.02342887,2024q1,,,,,,,
040224,26205E10,09may2024,2024,22596,DTI,0.99231815,1.0191233,-0.042118713,0.023379061,0.011294559,2024q2,,,,,,,
040224,26205E10,06aug2024,2024,22596,DTI,0.902336,1.0145885,-0.16113326,-0.14041419,-0.08450035,2024q3,,,,,,,
040224,26205E10,13nov2024,2024,22596,DTI,0.99505651,1.0036722,0.013464089,0.008648573,-0.001289474,2024q4,,,,,,,
033152,26210C10,10may2018,2018,17342,DBX,1.0104815,0.97595143,-0.035497744,0.015859084,-0.013819106,2018q2,,,,,,,
033152,26210C10,09aug2018,2018,17342,DBX,1.091575,0.90816444,-0.075527512,-0.007459344,-0.008670395,2018q3,,,,,,,
033152,26210C10,08nov2018,2018,17342,DBX,0.99214065,1.042461,-0.001439583,0.055636972,0.034267966,2018q4,,,,,,,
033152,26210C10,21feb2019,2019,17342,DBX,1.0074575,0.910007,-0.068627484,-0.10277379,-0.083206646,2019q1,,,,,,,
033152,26210C10,09may2019,2019,17342,DBX,0.98417306,1.007562,-0.042471994,-0.003431,-0.00838462,2019q2,,,,,,,
033152,26210C10,08aug2019,2019,17342,DBX,1.0151887,0.87904614,-0.16376488,-0.14740969,-0.10760234,2019q3,,,,,,,
033152,26210C10,07nov2019,2019,17342,DBX,1.0166129,0.94177574,-0.098151229,-0.05648876,-0.042578656,2019q4,,,,,,,
033152,26210C10,20feb2020,2020,17342,DBX,1.0241656,1.2093618,0.20168996,0.22745766,0.23858681,2020q1,,,,,,,
033152,26210C10,07may2020,2020,17342,DBX,1.0626179,0.98093855,0.09995541,0.064592712,0.042362906,2020q2,,,,,,,
033152,26210C10,06aug2020,2020,17342,DBX,0.99749982,0.88888377,-0.1597864,-0.12039351,-0.11333855,2020q3,,,,,,,
033152,26210C10,05nov2020,2020,17342,DBX,1.0635626,0.95158583,-0.034013014,0.011709396,0.012071136,2020q4,,,,,,,
033152,26210C10,18feb2021,2021,17342,DBX,1.0177884,0.95972997,-0.036989141,-0.036464002,-0.023197986,2021q1,,,,,,,
033152,26210C10,06may2021,2021,17342,DBX,0.98193246,0.99825758,0.026212959,-0.025997469,-0.019778449,2021q2,,,,,,,
033152,26210C10,05aug2021,2021,17342,DBX,0.9979189,1.0194414,0.023253132,0.01941468,0.01731983,2021q3,,,,,,,
033152,26210C10,04nov2021,2021,17342,DBX,1.0064889,0.89280075,-0.065700762,-0.090081155,-0.10140595,2021q4,,,,,,,
033152,26210C10,17feb2022,2022,17342,DBX,0.96822715,0.98454762,-0.10502999,-0.050461274,-0.046734314,2022q1,,,,,,,
033152,26210C10,05may2022,2022,17342,DBX,0.98717338,1.0008842,-0.000272389,-0.011942306,-0.011953729,2022q2,,,,,,,
033152,26210C10,04aug2022,2022,17342,DBX,1.0109999,0.98203677,0.045767862,0.018004168,-0.007160856,2022q3,,,,,,,
033152,26210C10,03nov2022,2022,17342,DBX,0.99680555,1.0342535,0.003773931,0.008791728,0.030949583,2022q4,,,,,,,
033152,26210C10,16feb2023,2023,17342,DBX,1.0040169,0.88857561,-0.086698592,-0.10549268,-0.10785504,2023q1,,,,,,,
033152,26210C10,04may2023,2023,17342,DBX,0.99375874,1.0673972,0.056095224,0.058295485,0.060735337,2023q2,,,,,,,
033152,26210C10,03aug2023,2023,17342,DBX,1.0054624,1.0635399,0.058682963,0.049553715,0.069349431,2023q3,,,,,,,
033152,26210C10,02nov2023,2023,17342,DBX,0.99015969,0.97203565,-0.057418242,-0.051934704,-0.037529487,2023q4,,,,,,,
033152,26210C10,15feb2024,2024,17342,DBX,0.99573809,0.77545685,-0.26015049,-0.22732964,-0.22784807,2024q1,,,,,,,
033152,26210C10,09may2024,2024,17342,DBX,0.98640126,0.9988355,0.005849739,-0.025843732,-0.014747352,2024q2,,,,,,,
033152,26210C10,08aug2024,2024,17342,DBX,0.97952598,1.028497,0.013657658,0.027117267,0.007439513,2024q3,,,,,,,
033152,26210C10,07nov2024,2024,17342,DBX,0.99216861,0.96602899,0.011736877,-0.021679977,-0.041536391,2024q4,,,,,,,
037751,26210V10,10mar2021,2021,20342,DRVN,0.93653327,0.98436457,-0.12383305,-0.071120635,-0.078109816,2021q1,,,,,,,
037751,26210V10,28apr2021,2021,20342,DRVN,1.0526047,1.0123606,0.076100782,0.11028469,0.065615535,2021q2,,,,,,,
037751,26210V10,28jul2021,2021,20342,DRVN,1.0191597,1.0062779,0.024358848,0.023700699,0.025557855,2021q3,,,,,,,
037751,26210V10,27oct2021,2021,20342,DRVN,0.94818914,1.0303618,0.017861066,-0.03747667,-0.023022115,2021q4,,,,,,,
037751,26210V10,16feb2022,2022,20342,DRVN,1.0325602,0.97816616,-0.020211538,0.006845607,0.010015559,2022q1,,,,,,,
037751,26210V10,27apr2022,2022,20342,DRVN,1.0390251,1.0379289,0.086187124,0.068727799,0.078434125,2022q2,,,,,,,
037751,26210V10,27jul2022,2022,20342,DRVN,1.0055704,0.97724438,0.007157409,-0.02582618,-0.017311914,2022q3,,,,,,,
037751,26210V10,26oct2022,2022,20342,DRVN,0.93299115,1.0321765,-0.042175695,-0.063472085,-0.036988404,2022q4,,,,,,,
037751,26210V10,22feb2023,2023,20342,DRVN,0.99381393,0.99656868,0.010721586,-0.014863619,-0.009596202,2023q1,,,,,,,
037751,26210V10,03may2023,2023,20342,DRVN,0.99429041,0.9721126,-0.078789696,-0.033878896,-0.033437788,2023q2,,,,,,,
037751,26210V10,02aug2023,2023,20342,DRVN,0.60284823,1.0602648,-0.38883552,-0.3594633,-0.36082122,2023q3,,,,,,,
037751,26210V10,01nov2023,2023,20342,DRVN,0.95081323,1.048457,-0.012593136,0.011170833,-0.003113197,2023q4,,,,,,,
037751,26210V10,22feb2024,2024,20342,DRVN,0.87030315,1.0394981,-0.068143241,-0.080301911,-0.095321529,2024q1,,,,,,,
037751,26210V10,02may2024,2024,20342,DRVN,0.78722978,0.98001736,-0.22402795,-0.20905417,-0.22850111,2024q2,,,,,,,
037751,26210V10,01aug2024,2024,20342,DRVN,1.0950254,0.95505977,0.056868479,0.051326927,0.045814756,2024q3,,,,,,,
037751,26210V10,31oct2024,2024,20342,DRVN,1.0635399,0.98958111,0.085341856,0.062453508,0.052459013,2024q4,,,,,,,
122355,26224110,05may2010,2010,87105,DSCM,0.99851406,0.87308246,-0.053768929,-0.14400081,-0.12821487,2010q2,,,,,,,
122355,26224110,03aug2010,2010,87105,DSCM,1.041922,0.71594375,-0.26871809,-0.28018677,-0.25404251,2010q3,,,,,,,
122355,26224110,02nov2010,2010,87105,DSCM,1.0668961,0.94950199,0.012862916,0.000210528,0.01301989,2010q4,,,,,,,
122355,26224110,08feb2011,2011,87105,DSCM,1.0527422,0.92462534,-0.024509931,-0.011857085,-0.026607849,2011q1,,,,,,,
122355,26224110,28apr2011,2011,87105,DSCM,0.99706858,0.99688113,-0.004708871,-0.014783684,-0.006041148,2011q2,,,,,,,
018290,26253C20,13nov2013,2013,10253,DSS,1.058789,1.0765105,0.38289005,0.12085538,0.13979757,2013q4,,,,,,,
018290,26253C20,26mar2014,2014,10253,DSS,1.1323137,0.86462522,-0.10695364,-0.058812466,-0.020972975,2014q1,,,,,,,
018290,26253C20,13may2014,2014,10253,DSS,0.99233294,0.92069215,-0.050620522,-0.081084251,-0.086366855,2014q2,,,,,,,
018290,26253C20,12aug2014,2014,10253,DSS,0.99450618,1.0011438,-0.13993227,-0.031562127,-0.004356306,2014q3,,,,,,,
018290,26253C20,13nov2014,2014,10253,DSS,1.0956247,1.475827,0.61664957,0.766469,0.61695254,2014q4,,,,,,,
018290,26253C20,30mar2015,2015,10253,DSS,1.046962,0.88211876,0.01758338,-0.12976,-0.076455139,2015q1,,,,,,,
018290,26253C20,15may2015,2015,10253,DSS,0.99894255,1.1166577,0.086735062,0.10464268,0.11547695,2015q2,,,,,,,
018290,26253C20,13aug2015,2015,10253,DSS,0.95442581,1.0462137,-0.004773087,0.047175258,-0.001466622,2015q3,,,,,,,
018290,26253C20,13nov2015,2015,10253,DSS,0.91158503,0.91959506,-0.15970522,-0.16762081,-0.16171089,2015q4,,,,,,,
018290,26253C20,30mar2016,2016,10253,DSS,0.94553268,0.97455269,0.093827426,0.013672297,-0.078528605,2016q1,,,,,,,
018290,26253C20,16may2016,2016,10253,DSS,1.0194088,1.1044813,-0.11463293,0.00681114,0.12591802,2016q2,,,,,,,
018290,26253C20,15aug2016,2016,10253,DSS,0.99880213,1.0116429,-0.1497975,-0.053418297,0.010431143,2016q3,,,,,,,
018290,26253C20,14nov2016,2016,10253,DSS,0.99824125,0.99147338,0.63812643,0.079446375,-0.010270396,2016q4,,,,,,,
018290,26253C20,28mar2017,2017,10253,DSS,1.0198929,1.0455582,0.079981983,0.086130597,0.066357359,2017q1,,,,,,,
018290,26253C20,15may2017,2017,10253,DSS,1.0230669,0.94482851,-0.094118699,-0.065481894,-0.033377264,2017q2,,,,,,,
018290,26253C20,14aug2017,2017,10253,DSS,0.98710555,0.95683473,-0.044811256,-0.069787227,-0.055503171,2017q3,,,,,,,
018290,26253C20,14nov2017,2017,10253,DSS,0.95625985,0.98807818,0.12627231,-0.040414087,-0.055140506,2017q4,,,,,,,
018290,26253C20,06mar2018,2018,10253,DSS,1.0142008,0.93648642,0.054479606,-0.076947972,-0.050214667,2018q1,,,,,,,
018290,26253C20,15may2018,2018,10253,DSS,1.0212682,0.98755503,0.19261529,0.031789865,0.008558671,2018q2,,,,,,,
018290,26253C20,14aug2018,2018,10253,DSS,1.0001392,0.92699927,-0.16484863,-0.074750155,-0.072871596,2018q3,,,,,,,
018290,26253C20,14nov2018,2018,10253,DSS,0.9565571,0.86377311,-0.19623984,-0.1137521,-0.17375167,2018q4,,,,,,,
018290,26253C20,15mar2019,2019,10253,DSS,0.93463981,1.0531046,0.031961814,0.064276069,-0.015726496,2019q1,,,,,,,
018290,26253C20,14may2019,2019,10253,DSS,1.0721093,0.88593209,-0.058215234,-0.098159358,-0.050183963,2019q2,,,,,,,
018290,26253C20,13aug2019,2019,10253,DSS,1.023464,0.97115958,-0.017752852,-0.035433948,-0.006053235,2019q3,,,,,,,
018290,26253C20,13nov2019,2019,10253,DSS,0.96827817,0.99551868,-0.15103459,-0.079416916,-0.036060989,2019q4,,,,,,,
018290,26253C20,31mar2020,2020,10253,DSS,0.94583017,1.1555653,-0.24458717,-0.17274581,0.092968538,2020q1,,,,,,,
018290,26253C20,14may2020,2020,10253,DSS,1.0125694,1.0879333,0.054262921,0.058000155,0.1016079,2020q2,,,,,,,
018290,26253C20,14aug2020,2020,10253,DSS,0.93615335,1.0280849,-0.076001629,-0.048032369,-0.037554894,2020q3,,,,,,,
018290,26253C20,23oct2020,2020,10253,DSS,0.95126575,1.7062038,0.34515673,0.68523908,0.62305319,2020q4,,,,,,,
018290,26253C20,31mar2021,2021,10253,DSS,1.0084398,1.0259794,0.002676094,0.020284936,0.034638423,2021q1,,,,,,,
018290,26253C20,14may2021,2021,10253,DSS,1.0530028,0.99036694,0.035802718,-0.014190404,0.042859145,2021q2,,,,,,,
018290,26253C20,23aug2021,2021,10253,DSS,0.95131367,0.98783112,-0.002600614,0.026344258,-0.060262788,2021q3,,,,,,,
018290,26253C20,18nov2021,2021,10253,DSS,0.94268548,0.96933389,-0.21213357,-0.13927624,-0.086222999,2021q4,,,,,,,
018290,26253C20,31mar2022,2022,10253,DSS,0.99620759,1.0077391,0.061255887,-0.015683973,0.003917279,2022q1,,,,,,,
018290,26253C20,16may2022,2022,10253,DSS,1.0425171,0.99298465,0.12514317,0.081303976,0.035203435,2022q2,,,,,,,
018290,26253C20,14sep2022,2022,10253,DSS,0.99147111,1.0509419,0.047114983,0.044941198,0.041978575,2022q3,,,,,,,
018290,26253C20,14nov2022,2022,10253,DSS,1.0140735,0.9784627,0.003037852,0.024300955,-0.007766955,2022q4,,,,,,,
018290,26253C20,31mar2023,2023,10253,DSS,1.0587755,1.0308315,0.037593771,0.085919514,0.091419145,2023q1,,,,,,,
018290,26253C20,15may2023,2023,10253,DSS,1.044955,1.0438206,0.039229237,0.06366431,0.090745576,2023q2,,,,,,,
018290,26253C20,14aug2023,2023,10253,DSS,0.98610312,1.005731,-0.030668778,-0.025264002,-0.008245495,2023q3,,,,,,,
018290,26253C20,14nov2023,2023,10253,DSS,0.98759598,1.0331454,-0.019206017,0.04836205,0.020330256,2023q4,,,,,,,
018290,26253C20,27mar2024,2024,10253,DSS,1.0239576,0.97169352,0.026690515,-0.027091701,-0.00502706,2024q1,,,,,,,
018290,26253C20,14may2024,2024,10253,DSS,1.0128314,1.0070063,0.083177291,0.015410819,0.019927565,2024q2,,,,,,,
018290,26253C20,13aug2024,2024,10253,DSS,0.99209648,1.0291516,-0.094316617,-0.06308414,0.021017624,2024q3,,,,,,,
018290,26253C20,13nov2024,2024,10253,DSS,0.98767036,0.95344847,-0.052390311,-0.041848253,-0.058307238,2024q4,,,,,,,
004087,26353410,27apr2010,2010,11703,DD,0.98599732,0.99628246,0.016696334,0.003336432,-0.017668171,2010q2,,,,,,,
004087,26353410,27jul2010,2010,11703,DD,1.0381906,1.0047351,0.060217064,0.048675522,0.043106548,2010q3,,,,,,,
004087,26353410,26oct2010,2010,11703,DD,0.99036396,0.99781036,0.006890621,0.002874345,-0.01180461,2010q4,,,,,,,
004087,26353410,25jan2011,2011,11703,DD,1.0034963,1.0187689,0.042131379,0.027319754,0.02233091,2011q1,,,,,,,
004087,26353410,21apr2011,2011,11703,DD,1.0038639,0.98772633,-0.015111379,-0.009913743,-0.008457118,2011q2,,,,,,,
004087,26353410,28jul2011,2011,11703,DD,1.0033176,0.98878127,-0.009847408,-0.012513397,-0.007938365,2011q3,,,,,,,
004087,26353410,25oct2011,2011,11703,DD,0.99488711,1.0142921,0.047337409,0.013164281,0.009106222,2011q4,,,,,,,
004087,26353410,24jan2012,2012,11703,DD,1.0020158,1.0139349,0.019733053,0.012904757,0.015978716,2012q1,,,,,,,
004087,26353410,19apr2012,2012,11703,DD,0.9922719,0.99855834,-1.29E-05,-0.007567876,-0.009158593,2012q2,,,,,,,
004087,26353410,24jul2012,2012,11703,DD,0.98951238,1.0080833,0.001849823,0.00438462,-0.002489069,2012q3,,,,,,,
004087,26353410,23oct2012,2012,11703,DD,0.9222914,0.99509841,-0.070804313,-0.074593805,-0.082229272,2012q4,,,,,,,
004087,26353410,22jan2013,2013,11703,DD,1.0124829,0.99302197,0.027830558,0.016122878,0.005417753,2013q1,,,,,,,
004087,26353410,23apr2013,2013,11703,DD,1.0311183,1.0027741,0.055647038,0.055200964,0.03397873,2013q2,,,,,,,
004087,26353410,23jul2013,2013,11703,DD,1.0002928,1.009473,0.008245091,0.00746908,0.009768481,2013q3,,,,,,,
004087,26353410,22oct2013,2013,11703,DD,1.0064065,1.0061388,0.030537536,0.009724085,0.012584607,2013q4,,,,,,,
004087,26353410,28jan2014,2014,11703,DD,0.98158455,1.0290673,0.02071164,0.021363318,0.010116562,2014q1,,,,,,,
004087,26353410,17apr2014,2014,11703,DD,0.98680037,0.99726266,-0.012507867,-0.014296654,-0.015900878,2014q2,,,,,,,
004087,26353410,22jul2014,2014,11703,DD,0.98589271,1.0046238,-0.009498884,-0.007550077,-0.009548725,2014q3,,,,,,,
004087,26353410,28oct2014,2014,11703,DD,0.98728812,0.98532206,-0.023171382,-0.040881105,-0.027203253,2014q4,,,,,,,
004087,26353410,27jan2015,2015,11703,DD,0.99745941,0.99397731,-0.01164855,-0.008613267,-0.00854796,2015q1,,,,,,,
004087,26353410,21apr2015,2015,11703,DD,0.97149336,1.0064681,-0.016066803,-0.01249234,-0.022222964,2015q2,,,,,,,
004087,26353410,28jul2015,2015,11703,DD,0.97310805,0.98455131,-0.03350886,-0.038670123,-0.041925184,2015q3,,,,,,,
004087,26353410,27oct2015,2015,11703,DD,1.0323232,1.0076166,0.051830918,0.044826444,0.040186003,2015q4,,,,,,,
004087,26353410,26jan2016,2016,11703,DD,0.99295104,0.97313488,-0.052816506,-0.048505221,-0.033724718,2016q1,,,,,,,
004087,26353410,25apr2016,2016,11703,DD,1.0027874,1.0205936,0.024059508,0.03539763,0.023438444,2016q2,,,,,,,
004087,26353410,26jul2016,2016,11703,DD,1.0024519,1.0006638,0.009253783,0.012877677,0.003117353,2016q3,,,,,,,
004087,26353410,25oct2016,2016,11703,DD,0.99695361,0.98927462,0.005703242,-0.011886043,-0.013739076,2016q4,,,,,,,
004087,26353410,24jan2017,2017,11703,DD,1.0365546,1.000074,0.05185068,0.035073806,0.036631264,2017q1,,,,,,,
004087,26353410,25apr2017,2017,11703,DD,1.0298214,0.99280703,0.00017199,0.020778868,0.022413936,2017q2,,,,,,,
004087,26353410,25jul2017,2017,11703,DD,1.0100583,0.99213099,-0.002198285,-8.51E-06,0.002110125,2017q3,,,,,,,
036788,26412010,20oct2020,2020,19578,DCT,0.98847324,1.0315353,0.01827052,-0.000946574,0.019645045,2020q4,,,,,,,
036788,26412010,07jan2021,2021,19578,DCT,1.0194073,1.0304669,0.036644291,0.004639708,0.050465547,2021q1,,,,,,,
036788,26412010,05apr2021,2021,19578,DCT,0.98054177,0.97680151,-0.074914776,-0.058286171,-0.042205341,2021q2,,,,,,,
036788,26412010,08jul2021,2021,19578,DCT,0.98485291,0.96309018,-0.004357805,-0.082344919,-0.051497839,2021q3,,,,,,,
036788,26412010,14oct2021,2021,19578,DCT,0.99807364,0.75006497,-0.28491008,-0.24143313,-0.25137991,2021q4,,,,,,,
036788,26412010,29jun2022,2022,19578,DCT,0.98454779,0.8155719,-0.12941612,-0.19132055,-0.19703047,2022q2,,,,,,,
036788,26412010,12oct2022,2022,19578,DCT,0.98829669,1.0840771,0.06539236,0.095159069,0.071389839,2022q4,,,,,,,
036788,26412010,05jan2023,2023,19578,DCT,0.98759371,1.129339,0.48941153,0.026546136,0.11532806,2023q1,,,,,,,
004091,26414710,03may2010,2010,63132,DCO,1.0242751,0.96681976,-0.036801573,-0.038048048,-0.009710707,2010q2,,,,,,,
004091,26414710,02aug2010,2010,63132,DCO,0.97178566,0.99888623,-0.004009737,-0.008909435,-0.029296685,2010q3,,,,,,,
004091,26414710,01nov2010,2010,63132,DCO,1.0254724,0.97959334,0.006034831,-0.001781079,0.004545986,2010q4,,,,,,,
004091,26414710,02may2011,2011,63132,DCO,0.9806987,0.91442883,-0.11366262,-0.1118919,-0.10322086,2011q2,,,,,,,
004091,26414710,08aug2011,2011,63132,DCO,0.94951987,1.0101093,-0.13999799,-0.05620537,-0.040881142,2011q3,,,,,,,
004091,26414710,07nov2011,2011,63132,DCO,0.98096365,0.93821824,-0.077715345,-0.069004677,-0.07964205,2011q4,,,,,,,
004091,26414710,05mar2012,2012,63132,DCO,0.98669112,0.95741111,-0.079292141,-0.062413029,-0.055330951,2012q1,,,,,,,
004091,26414710,07may2012,2012,63132,DCO,1.0033432,0.94613171,-0.076231703,-0.060165916,-0.050705168,2012q2,,,,,,,
004091,26414710,06aug2012,2012,63132,DCO,0.99441683,1.2780362,0.30923176,0.25829035,0.27090076,2012q3,,,,,,,
004091,26414710,07nov2012,2012,63132,DCO,0.99738109,1.0526599,0.037346866,0.048438229,0.049903121,2012q4,,,,,,,
004091,26414710,04mar2013,2013,63132,DCO,0.9568786,1.0593032,-0.002202243,-0.007769658,0.01362451,2013q1,,,,,,,
004091,26414710,06may2013,2013,63132,DCO,1.0594616,0.72380531,-0.2805258,-0.24867715,-0.23315609,2013q2,,,,,,,
004091,26414710,05aug2013,2013,63132,DCO,1.0299083,1.1387122,0.17041184,0.12908803,0.17276911,2013q3,,,,,,,
004091,26414710,28oct2013,2013,63132,DCO,1.0164344,0.81180358,-0.18361484,-0.17907734,-0.17485487,2013q4,,,,,,,
004091,26414710,27feb2014,2014,63132,DCO,0.99395436,1.0614247,0.08826524,0.079508238,0.055007778,2014q1,,,,,,,
004091,26414710,28apr2014,2014,63132,DCO,1.0159107,1.0327538,-0.023461008,0.034348391,0.049185742,2014q2,,,,,,,
004091,26414710,28jul2014,2014,63132,DCO,0.9992218,1.1884927,0.17317995,0.1450128,0.1875678,2014q3,,,,,,,
004091,26414710,27oct2014,2014,63132,DCO,1.0074035,0.87869269,-0.10292944,-0.11857843,-0.11480189,2014q4,,,,,,,
