gvkey,CUSIP,ticker,CIK,CoName,cik_source
39908,29335V10,ENJY,1830180.0,ENJOY TECHNOLOGY INC/DE,cusip_link
19935,29336T10,ENLC,1592000.0,EnLink Midstream LLC,cusip_link
177256,29276410,ENOC,,,not_found
178319,29257A10,ENP,1398664.0,ENCORE ENERGY PARTNERS LP,cusip_link
187450,29355A10,ENPH,1463101.0,Enphase Energy Inc,cusip_link
133367,28035Q10,ENR,1096752.0,EDGEWELL PERSONAL CARE Co,cusip_link
23083,29272W10,ENR,1632790.0,ENERGIZER HOLDINGS INC,cusip_link
160893,29275Y10,ENS,1289308.0,ENERSYS,cusip_link
39160,29360250,ENSC,1716947.0,"Ensysce Biosciences, Inc.",ticker_fallback
178803,29358P10,ENSG,1125376.0,ENSIGN GROUP INC,cusip_link
16269,29251M10,ENTA,1177648.0,ENANTA PHARMACEUTICALS INC,cusip_link
137573,29362U10,ENTG,1101302.0,ENTEGRIS INC,cusip_link
22667,29363K10,ENTL,1374128.0,ENTELLUS MEDICAL INC,cusip_link
178943,29384R10,ENTR,1227930.0,ENTROPIC COMMUNICATIONS INC,cusip_link
186995,29413T10,ENVI,1174266.0,ENVIVIO INC,cusip_link
39251,29359410,ENVX,1828318.0,Enovix Corp,ticker_fallback
140736,29264A20,ENWV,1118941.0,ENDWAVE CORP,cusip_link
4418,29410010,ENZ,,,not_found
4409,29390410,ENZN,727510.0,"Viskase Holdings, Inc.",ticker_fallback
16478,26875P10,EOG,821189.0,EOG RESOURCES INC,cusip_link
32919,30052C10,EOLS,1570562.0,Evolus Inc,cusip_link
170759,29788A10,EOPN,,,not_found
37392,29415C10,EOSE,1805077.0,"Eos Energy Enterprises, Inc.",ticker_fallback
4242,28336L10,EP,1066107.0,EL PASO CORP/DE,cusip_link
26028,29203430,EP,887396.0,EMPIRE PETROLEUM CORP,ticker_fallback
187697,29414B10,EPAM,1352010.0,EPAM Systems Inc,cusip_link
147307,02317710,EPAX,1162315.0,AMBASSADORS GROUP INC,cusip_link
118223,10138810,EPAY,,,not_found
178863,28370210,EPB,,,not_found
112876,29379210,EPD,1061219.0,ENTERPRISE PRODUCTS PARTNERS L.P.,ticker_fallback
18660,26878510,EPE,,,not_found
164668,29371610,EPE,,,not_found
25859,29426L10,EPIC,891178.0,EPICOR SOFTWARE CORP,cusip_link
64346,26882D10,EPIQ,1027207.0,EPIQ SYSTEMS INC,cusip_link
140905,26883D10,EPL,,,not_found
62626,30049A10,EPM,1006655.0,EVOLUTION PETROLEUM CORP,cusip_link
180030,29429D10,EPOC,1096738.0,EPOCRATES INC,cusip_link
21126,29428P10,EPRS,1135906.0,EPIRUS BIOPHARMACEUTICALS INC,cusip_link
17808,29428V10,EPZM,1571498.0,EPIZYME INC,cusip_link
34164,29446K10,EQ,1746466.0,Equillium Inc,cusip_link
23072,26885J10,EQGP,,,not_found
170748,26885B10,EQM,1540947.0,EQT MIDSTREAM PARTNERS LP,cusip_link
38187,26886C10,EQRX,1843762.0,EQRx Inc,cusip_link
4430,26884L10,EQT,33213.0,EQT Corp,cusip_link
8092,11040G10,ERA,1525221.0,Bristow Group Inc,cusip_link
39198,29479A10,ERAS,1761918.0,"Erasca, Inc.",ticker_fallback
64341,29481V10,ERES,1026650.0,ERESEARCHTECHNOLOGY INC /DE/,cusip_link
21808,12769G10,ERI,,,not_found
12621,29246J20,ERI,854852.0,EMRISE Corp,cusip_link
179738,29270J10,ERII,1421517.0,Energy Recovery Inc,cusip_link
175157,26985R10,EROC,1364541.0,EAGLE ROCK ENERGY PARTNERS L P,cusip_link
16721,28551210,ERTS,,,not_found
178846,29275620,ES,72741.0,EVERSOURCE ENERGY,ticker_fallback
174282,29271Q10,ESA,1357971.0,Energy Services of America CORP,cusip_link
41059,29605J10,ESAB,1877322.0,ESAB Corp,cusip_link
61584,29100510,ESC,,,not_found
4448,29605610,ESCA,33488.0,ESCALADE INC,ticker_fallback
23224,29631510,ESE,866706.0,ESCO TECHNOLOGIES INC,ticker_fallback
31224,45068B10,ESI,922475.0,ITT EDUCATIONAL SERVICES INC,cusip_link
31381,27785810,ESIC,,,not_found
4274,28522910,ESIO,,,not_found
4460,29742510,ESL,,,not_found
38535,29758410,ESLA,1844417.0,"Estrella Immunopharma, Inc.",ticker_fallback
140904,30033R30,ESLR,947397.0,EVERGREEN SOLAR INC,cusip_link
25711,29607430,ESMC,862668.0,ESCALON MEDICAL CORP,ticker_fallback
39526,29283F10,ESMT,1863105.0,EngageSmart Inc,cusip_link
4450,29665010,ESP,33533.0,ESPEY MFG & ELECTRONICS CORP,ticker_fallback
18162,29664W10,ESPR,1434868.0,ESPERION THERAPEUTICS INC,cusip_link
25356,30219G10,ESRX,,,not_found
183480,29718710,ESSX,,,not_found
22671,27032D30,ESTE,10254.0,EARTHSTONE ENERGY INC,cusip_link
29304,28473M10,ESYS,,,not_found
196855,30064K10,ET,1420850.0,EXACTTARGET INC,cusip_link
108348,69946T20,ETAK,1084384.0,PARETEUM Corp,cusip_link
165649,29273V10,ETE,1276187.0,Energy Transfer LP,cusip_link
23252,29760210,ETH,2020455.0,Grayscale Ethereum Staking Mini ETF,ticker_fallback
35776,28255910,ETNB,,,not_found
33997,29772L10,ETON,1360214.0,HARROW HEALTH INC,cusip_link
7366,29364G10,ETR,65984.0,ENTERGY CORP /DE/,cusip_link
34337,29460010,ETRN,,,not_found
23238,29786A10,ETSY,1370637.0,ETSY INC,cusip_link
34016,29361410,ETTX,,,not_found
23296,29415B10,EVA,1592057.0,Enviva LLC,cusip_link
27874,29978A10,EVBG,1437352.0,EVERBRIDGE INC,cusip_link
137943,29382R10,EVC,1109116.0,ENTRAVISION COMMUNICATIONS CORP,cusip_link
38924,29977X10,EVCM,1853145.0,EverCommerce Inc,cusip_link
184208,30041510,EVDY,,,not_found
33694,30041R10,EVER,1640428.0,EverQuote Inc,cusip_link
37373,29970N10,EVEX,1823652.0,Eve Holding Inc,cusip_link
39159,30052F10,EVGO,1821159.0,EVgo Inc,cusip_link
23818,30050B10,EVH,1628908.0,Evolent Health Inc,cusip_link
18432,29413U10,EVHC,,,not_found
7295,26929N10,EVI,65312.0,EVI INDUSTRIES INC,cusip_link
165728,29976620,EVK,,,not_found
33444,29973420,EVLO,,,not_found
39280,30049H10,EVLV,1805385.0,Evolv Technologies Holdings Inc,cusip_link
18173,30049G30,EVOK,,,not_found
110529,30049R20,EVOL,1052054.0,Symbolic Logic Inc,cusip_link
33533,26927E10,EVOP,,,not_found
18025,30043910,EVRY,,,not_found
184345,07373B10,EVSI,1398805.0,Beam Global,cusip_link
185375,30040P10,EVTC,1559865.0,EVERTEC Inc,cusip_link
163720,26928A20,EVVV,1318310.0,EV3 INC,cusip_link
133366,28176E10,EW,1099800.0,EDWARDS LIFESCIENCES CORP,cusip_link
39365,29882P10,EWCZ,1856236.0,European Wax Center Inc,cusip_link
38467,28036F10,EWTX,1710072.0,"Edgewise Therapeutics, Inc.",ticker_fallback
187773,30061450,EXA,,,not_found
62948,30064E10,EXAC,913165.0,EXACTECH INC,cusip_link
185584,30066A10,EXAM,1498021.0,ExamWorks Group Inc,cusip_link
4476,30064510,EXAR,,,not_found
141277,30063P10,EXAS,1124140.0,EXACT SCIENCES CORP,cusip_link
118502,12513410,EXBD,,,not_found
8539,30161N10,EXC,1109357.0,EXELON Corp,cusip_link
133885,30161Q10,EXEL,939767.0,EXELIXIS INC,cusip_link
39895,30219Q10,EXFY,1476840.0,Expensify Inc,cusip_link
65009,03957W10,EXH,1389050.0,Archrock Inc,cusip_link
175741,03957U10,EXLP,1367064.0,Archrock Partners LP,cusip_link
162449,30208110,EXLS,1297989.0,"ExlService Holdings, Inc.",ticker_fallback
30032,26969P10,EXP,918646.0,EAGLE MATERIALS INC,cusip_link
4494,30213010,EXPD,746515.0,EXPEDITORS INTERNATIONAL OF WASHINGTON INC,ticker_fallback
126296,30212P30,EXPE,1324424.0,"Expedia Group, Inc.",ticker_fallback
23027,30214U10,EXPO,851520.0,EXPONENT INC,cusip_link
184323,30219E20,EXPR,1483510.0,EXPRESS INC,cusip_link
23864,30227H10,EXTN,1635881.0,Exterran Corp,cusip_link
119574,30226D10,EXTR,1078271.0,EXTREME NETWORKS INC,cusip_link
184006,29276K10,EXXI,1404973.0,Energy XXI Gulf Coast Inc,cusip_link
32574,63845R10,EYE,1710155.0,National Vision Holdings Inc,cusip_link
21282,49721T50,EYEG,1372514.0,KIORA PHARMACEUTICALS INC,cusip_link
21421,92854B10,EYES,1266806.0,Vivani Medical Inc,cusip_link
24430,30230110,EZPW,876523.0,EZCORP INC,ticker_fallback
4839,34537086,F,37996.0,FORD MOTOR CO,ticker_fallback
39048,31846B10,FA,1210677.0,FIRST ADVANTAGE CORP,cusip_link
175983,71942710,FACE,,,not_found
12796,21871D10,FAF,36047.0,CORELOGIC INC,cusip_link
170750,25278X10,FANG,1539838.0,Diamondback Energy Inc,cusip_link
4579,30767510,FARM,,,not_found
65421,31164210,FARO,,,not_found
14225,31190010,FAST,815556.0,FASTENAL CO,ticker_fallback
32592,30258N10,FAT,1705012.0,Fat Brands Inc,cusip_link
18562,31189P10,FATE,1434316.0,FATE THERAPEUTICS INC,cusip_link
37817,31189Y20,FATH,,,not_found
37779,31423J10,FAZE,1839360.0,FaZe Holdings Inc,cusip_link
170617,30303M10,FB,,,not_found
188255,34964C10,FBHS,1519751.0,Fortune Brands Innovations Inc,cusip_link
43574,31573L10,FBLG,1958777.0,"FibroBiologics, Inc.",ticker_fallback
29835,35039210,FBM,,,not_found
6025,36092120,FBN,,,not_found
36609,34962G20,FBRX,1419041.0,"Forte Biosciences, Inc.",ticker_fallback
38370,30612110,FBYD,1937987.0,"Falcon's Beyond Global, Inc.",ticker_fallback
25331,35346910,FC,886206.0,FRANKLIN COVEY CO,ticker_fallback
25430,35952H70,FCEL,886128.0,FUELCELL ENERGY INC,ticker_fallback
24157,33768G10,FCFS,840489.0,"FirstCash Holdings, Inc.",ticker_fallback
62823,30294110,FCN,887936.0,"FTI CONSULTING, INC",ticker_fallback
65643,30372610,FCS,,,not_found
21132,31572140,FCSC,,,not_found
14590,35671D85,FCX,831259.0,FREEPORT-MCMORAN INC,cusip_link
25157,32008D10,FDC,883980.0,FIRST DATA CORP,cusip_link
4600,31354940,FDML,,,not_found
35729,35104E10,FDMT,1650648.0,4D Molecular Therapeutics Inc,cusip_link
4560,30700010,FDO,,,not_found
63172,30307510,FDS,1013237.0,FACTSET RESEARCH SYSTEMS INC,ticker_fallback
4598,31428X10,FDX,1048911.0,FDX CORP,cusip_link
8099,33793210,FE,1031296.0,FIRSTENERGY CORP,ticker_fallback
165832,00846L10,FEED,1331427.0,AGFEED INDUSTRIES INC,cusip_link
31881,30241L10,FEIC,914329.0,FEI CO,cusip_link
4900,35801010,FEIM,39020.0,FREQUENCY ELECTRONICS INC,ticker_fallback
4881,35351410,FELE,38725.0,FRANKLIN ELECTRIC CO INC,ticker_fallback
170639,34552U10,FELP,1540729.0,Foresight Energy LP,cusip_link
38829,31447E10,FEMY,1339005.0,FEMASYS INC,cusip_link
23630,31446L10,FENX,1615153.0,Fenix Parts Inc,cusip_link
100644,31488V10,FERG,2011641.0,Ferguson Enterprises Inc /DE/,cusip_link
171059,34984V20,FET,1401257.0,FORUM ENERGY TECHNOLOGIES INC,cusip_link
18487,56266210,FEYE,,,not_found
287462,36116M10,FF,1337298.0,FutureFuel Corp,cusip_link
4918,35936010,FFEX,,,not_found
22542,34963X20,FFI,851249.0,FORTUNE INDUSTRIES INC,cusip_link
39318,30735988,FFIE,,,not_found
121077,31561610,FFIV,1048695.0,"F5, INC.",ticker_fallback
182116,35845330,FFN,,,not_found
33549,45095830,FGMC,1906364.0,FG Merger II Corp.,ticker_fallback
37135,34417410,FHTX,1822462.0,Foghorn Therapeutics Inc.,ticker_fallback
13824,30325010,FICO,814547.0,FAIR ISAAC CORP,ticker_fallback
38770,30260D10,FIGS,1846576.0,"FIGS, Inc.",ticker_fallback
25357,31792310,FINL,,,not_found
186683,36112J10,FIO,1383729.0,FUSION-IO INC,cusip_link
41416,35953C10,FIP,1899883.0,FTAI Infrastructure Inc,cusip_link
176556,83616T10,FIRE,1168195.0,SOURCEFIRE INC,cusip_link
165993,31620M10,FIS,1136893.0,FIDELITY NATIONAL INFORMATION SERVICES INC,cusip_link
18427,05501X10,FISH,1575599.0,AZURE MIDSTREAM PARTNERS LP,cusip_link
12635,33773810,FISV,798354.0,FISERV INC,ticker_fallback
23856,33812L10,FIT,1447599.0,FITBIT INC,cusip_link
171141,33829M10,FIVE,1177609.0,FIVE BELOW INC,cusip_link
19908,33830710,FIVN,1288847.0,"Five9, Inc.",ticker_fallback
64997,19990810,FIX,1035983.0,COMFORT SYSTEMS USA INC,ticker_fallback
33240,74696410,FIXX,,,not_found
24463,63501710,FIZZ,69891.0,NATIONAL BEVERAGE CORP,ticker_fallback
11584,34484910,FL,,,not_found
179840,34385P10,FLDM,1162194.0,STANDARD BIOTOOLS INC,cusip_link
28012,35966410,FLGT,1674930.0,"Fulgent Genetics, Inc.",ticker_fallback
28477,30244510,FLIR,,,not_found
28749,35967810,FLL,891482.0,FULL HOUSE RESORTS INC,ticker_fallback
34034,82983N10,FLMN,,,not_found
39751,34379V10,FLNC,1868941.0,Fluence Energy Inc,cusip_link
4809,34349810,FLO,1128928.0,FLOWERS FOODS INC,ticker_fallback
4807,34346810,FLOW,,,not_found
24611,78469X10,FLOW,,,not_found
4818,34341210,FLR,1124198.0,FLUOR CORP,ticker_fallback
4108,34354P10,FLS,30625.0,FLOWSERVE CORP,cusip_link
184700,21994810,FLT,,,not_found
11703,34405730,FLUX,1083743.0,"Flux Power Holdings, Inc.",ticker_fallback
122519,68243Q10,FLWS,1084869.0,1 800 FLOWERS COM INC,cusip_link
19511,33938J10,FLXN,1419600.0,FLEXION THERAPEUTICS INC,cusip_link
4771,33938210,FLXS,37472.0,FLEXSTEEL INDUSTRIES INC,ticker_fallback
38739,30249210,FLYW,1580560.0,Flywire Corp,ticker_fallback
38592,34392810,FLYX,1843973.0,FLYEXCLUSIVE INC.,ticker_fallback
4510,30249130,FMC,37785.0,FMC CORP,ticker_fallback
18469,35046510,FMI,,,not_found
185277,30555Q10,FMSA,1010858.0,FAIRMOUNT SANTROL HOLDINGS INC,cusip_link
36555,34633R10,FMTX,1538927.0,Forma Therapeutics Holdings Inc,cusip_link
39734,69913P10,FNA,1531978.0,Paragon 28 Inc,cusip_link
38389,31773D20,FNCH,,,not_found
22155,33975010,FND,1507079.0,"Floor & Decor Holdings, Inc.",ticker_fallback
32528,36100810,FNKO,1704711.0,"Funko, Inc.",ticker_fallback
179694,34520U10,FNRG,,,not_found
126417,31787A50,FNSR,1094739.0,FINISAR CORP,cusip_link
1408,07373010,FO,789073.0,BEAM INC,cusip_link
4622,31540510,FOE,,,not_found
189462,34417710,FOGO,,,not_found
179342,35582T10,FOH,93631.0,FREDERICK'S OF HOLLYWOOD GROUP INC /NY/,cusip_link
175008,03152W10,FOLD,1023024.0,BIOSANTE PHARMACEUTICALS INC,cusip_link
4826,34443740,FONR,,,not_found
38209,34630N10,FORA,1829280.0,Forian Inc,cusip_link
62262,34986240,FORD,,,not_found
39487,34631B10,FORG,1543916.0,ForgeRock Inc,cusip_link
148390,34637510,FORM,1039399.0,FORMFACTOR INC,ticker_fallback
64061,34656310,FORR,1023313.0,"FORRESTER RESEARCH, INC.",ticker_fallback
28118,34988V10,FOSL,883569.0,Fossil Group Inc,cusip_link
36494,82452J10,FOUR,1794669.0,Shift4 Payments Inc,cusip_link
34636,35137L10,FOXA,1754301.0,Fox Corp,cusip_link
18320,35138V10,FOXF,1424929.0,FOX FACTORY HOLDING CORP,ticker_fallback
41130,35166510,FOXX,2013807.0,Foxx Development Holdings Inc.,ticker_fallback
4517,65339F10,FPL,753308.0,NEXTERA ENERGY INC,cusip_link
106418,31657010,FPP,,,not_found
18430,33830X10,FPRX,1175505.0,FIVE PRIME THERAPEUTICS INC,cusip_link
29524,65290C10,FRAC,1688476.0,NEXTIER OILFIELD SOLUTIONS INC,cusip_link
187041,35179320,FRAN,,,not_found
4903,35843510,FRD,39092.0,FRIEDMAN INDUSTRIES INC,ticker_fallback
12403,35610810,FRED,,,not_found
35647,50094610,FREQ,,,not_found
343180,35834F10,FREY,1992243.0,FREYR Battery Inc /DE/,cusip_link
187833,31660B10,FRGI,1534992.0,FIESTA RESTAURANT GROUP INC,cusip_link
6331,36108610,FRM,,,not_found
148217,30556030,FRP,,,not_found
114421,34520320,FRPT,1611647.0,"Freshpet, Inc.",ticker_fallback
21798,35803910,FRPT,1611647.0,"Freshpet, Inc.",ticker_fallback
4911,35874810,FRS,,,not_found
39539,35805410,FRSH,1544522.0,Freshworks Inc.,ticker_fallback
20407,69881410,FRSH,1544522.0,Freshworks Inc.,ticker_fallback
23093,34960W10,FRTA,1678463.0,Forterra Inc,cusip_link
4843,34583810,FRX,,,not_found
160163,75734R10,FRZ,1268984.0,REDDY ICE HOLDINGS INC,cusip_link
40499,34988N10,FRZA,1901305.0,Forza X1 Inc,cusip_link
18364,33775620,FSCI,,,not_found
32557,34553D10,FSCT,1145057.0,FORESCOUT TECHNOLOGIES INC,cusip_link
15293,30263310,FSII,,,not_found
165979,36113E10,FSIN,710846.0,FUSHI INTERNATIONAL INC,cusip_link
175404,33643310,FSLR,1274494.0,"FIRST SOLAR, INC.",ticker_fallback
35120,31188V10,FSLY,1517413.0,Fastly Inc,cusip_link
33484,36116X10,FSNN,1071411.0,Fusion Connect Inc,cusip_link
37318,33813J10,FSR,,,not_found
37843,31187R10,FSRD,,,not_found
4608,31385510,FSS,277509.0,FEDERAL SIGNAL CORP /DE/,ticker_fallback
4860,35006010,FSTR,352825.0,FOSTER L B CO,ticker_fallback
345556,30315R10,FSTX,1566373.0,F-star Therapeutics Inc,cusip_link
12559,35952W10,FSYS,1340786.0,FUEL SYSTEMS SOLUTIONS INC,cusip_link
38673,30320C30,FTCI,1828161.0,"FTC Solar, Inc.",ticker_fallback
33951,35905A10,FTDR,1727263.0,frontdoor inc,cusip_link
28819,35952310,FTEK,846913.0,"FUEL TECH, INC.",ticker_fallback
142811,30249U10,FTI,1135152.0,FMC TECHNOLOGIES INC,cusip_link
28347,34338940,FTK,928054.0,FLOTEK INDUSTRIES INC/CN/,ticker_fallback
183377,34959E10,FTNT,1262039.0,FORTINET INC,cusip_link
18240,30283R40,FTNW,1122063.0,FTE Networks Inc,cusip_link
11257,35914P10,FTO,110430.0,FRONTIER OIL CORP /NEW/,cusip_link
43026,34965K10,FTRE,1965040.0,Fortrea Holdings Inc,cusip_link
33067,30283W30,FTSI,1529463.0,FTS International Inc,cusip_link
33696,34983P10,FTSV,1667633.0,Forty Seven Inc,cusip_link
26590,34959J10,FTV,1659166.0,Fortive Corp,cusip_link
175465,31567R20,FTWR,1010286.0,FIBERTOWER CORP,cusip_link
17001,35953D10,FUBO,1484769.0,fuboTV Inc /FL,cusip_link
18584,77311110,FUEL,,,not_found
64130,78453M20,FUEL,1024452.0,SMF ENERGY CORP,cusip_link
4926,35969410,FUL,39368.0,FULLER H B CO,ticker_fallback
35376,35961610,FULC,1680581.0,"Fulcrum Therapeutics, Inc.",ticker_fallback
13710,83001C10,FUN,1999001.0,Six Flags Entertainment Corporation/NEW,cusip_link
184961,36106P10,FURX,1484478.0,Furiex Pharmaceuticals Inc,cusip_link
32456,03958720,FUV,1558583.0,Arcimoto Inc,cusip_link
146500,33832D20,FVE,1159281.0,FIVE STAR SENIOR LIVING INC,cusip_link
14868,30603D10,FWM,1555492.0,FAIRWAY GROUP HOLDINGS CORP,cusip_link
27187,53122975,FWONK,1560385.0,Liberty Media Corp,ticker_fallback
39595,33748L10,FWRG,1789940.0,"First Watch Restaurant Group, Inc.",ticker_fallback
28460,30269510,FXEN,,,not_found
39061,30322L10,FXLV,1788717.0,F45 Training Holdings Inc,cusip_link
135484,35909D10,FYBR,20520.0,Frontier Communications Parent Inc,cusip_link
125601,36269P10,GAIA,1089872.0,"GAIA, INC",ticker_fallback
150221,36322520,GALT,1133416.0,GALECTIN THERAPEUTICS INC,ticker_fallback
340388,36468G10,GAME,1714562.0,"GameSquare Holdings, Inc.",ticker_fallback
38333,36269B10,GANX,1819411.0,"Gain Therapeutics, Inc.",ticker_fallback
5301,39006410,GAP,39911.0,GAP INC,ticker_fallback
7904,65408610,GAS,,,not_found
37293,36803610,GATO,,,not_found
140073,45826H10,GB,1114483.0,Integer Holdings Corp,cusip_link
12257,37957B10,GBIM,1245104.0,GLOBEIMMUNE INC,cusip_link
37212,39366L30,GBOX,,,not_found
25349,37890U10,GBT,1629137.0,Global Blood Therapeutics Inc,cusip_link
30463,39365710,GBX,923120.0,GREENBRIER COMPANIES INC,ticker_fallback
163678,30034T10,GCA,1318568.0,Everi Holdings Inc,cusip_link
144727,38724Q40,GCFB,1048620.0,GRANITE CITY FOOD & BREWERY LTD,cusip_link
23821,36473H10,GCI,1635718.0,Gannett Media Corp,cusip_link
4988,87901J10,GCI,39899.0,TEGNA INC,cusip_link
5109,37153210,GCO,18498.0,GENESCO INC,ticker_fallback
65244,37956X10,GCOM,1031028.0,GLOBECOMM SYSTEMS INC,cusip_link
26812,36164Y10,GCP,1644440.0,GCP Applied Technologies Inc,cusip_link
39903,36170N10,GCTS,1851961.0,GCT Semiconductor Holding Inc,cusip_link
5046,36955010,GD,40533.0,GENERAL DYNAMICS CORP,ticker_fallback
23071,38023710,GDDY,1609711.0,GoDaddy Inc.,ticker_fallback
30098,45687V10,GDI,1699150.0,Ingersoll Rand Inc,cusip_link
184392,39304D10,GDOT,1386278.0,GREEN DOT CORP,cusip_link
8387,38241084,GDP,,,not_found
37023,38246G10,GDRX,1809519.0,GoodRx Holdings Inc,cusip_link
36293,39813G10,GDYN,1743725.0,GRID DYNAMICS HOLDINGS INC,cusip_link
5047,36960430,GE,40545.0,GENERAL ELECTRIC CO,ticker_fallback
5338,39762410,GEF,43920.0,"GREIF, INC",ticker_fallback
41818,36266G10,GEHC,1932393.0,GE HealthCare Technologies Inc,cusip_link
64063,37192710,GEL,1022321.0,GENESIS ENERGY LP,ticker_fallback
23109,37185X10,GEN,1351051.0,Genesis Healthcare Inc,cusip_link
7185,36867810,GENC,64472.0,GENCOR INDUSTRIES INC,ticker_fallback
43059,36870C10,GENK,1891856.0,GEN Restaurant Group Inc,cusip_link
12233,37291710,GENZ,,,not_found
30536,36162J10,GEO,923796.0,GEO GROUP INC,ticker_fallback
177206,37247610,GEOI,,,not_found
114748,37250W10,GEOY,1040570.0,GEOEYE INC,cusip_link
63405,37416310,GERN,886744.0,GERON CORP,ticker_fallback
63447,40161710,GES,,,not_found
38126,37427G10,GETR,1839608.0,Getaround Inc,cusip_link
36758,37427510,GETY,1898496.0,"Getty Images Holdings, Inc.",ticker_fallback
45169,36828A10,GEV,1996810.0,GE Vernova Inc,cusip_link
192856,87159A10,GEVA,911326.0,SYNAGEVA BIOPHARMA CORP,cusip_link
186437,37439640,GEVO,1392380.0,"Gevo, Inc.",ticker_fallback
5987,39843310,GFF,50725.0,GRIFFON CORP,ticker_fallback
166789,36982210,GFN,,,not_found
12895,05463D10,GGC,805264.0,AXIALL CORP/DE/,cusip_link
5252,38410910,GGG,42888.0,GRACO INC,ticker_fallback
116387,37249T10,GGR,896726.0,GEOGLOBAL RESOURCES INC,cusip_link
175834,37946S10,GGS,1311486.0,Global Geophysical Services Inc,cusip_link
34102,40131M10,GH,1576280.0,Guardant Health Inc,cusip_link
164609,37244C10,GHDX,1131324.0,GENOMIC HEALTH INC,cusip_link
5254,38455610,GHM,716314.0,GRAHAM CORP,ticker_fallback
35018,40145Q50,GHSI,1642375.0,Guardion Health Sciences Inc,cusip_link
23889,29272U10,GI,1623919.0,EndoChoice Holdings Inc,cusip_link
178958,40273810,GIA,,,not_found
64568,40230710,GIFI,,,not_found
182012,37518Q10,GIG,1432150.0,GigPeak Inc,cusip_link
19402,36237H10,GIII,821002.0,G III APPAREL GROUP LTD /DE/,cusip_link
24856,37555810,GILD,882095.0,"GILEAD SCIENCES, INC.",ticker_fallback
12803,37518B10,GIMO,1484504.0,GIGAMON INC,cusip_link
5071,37033410,GIS,40704.0,GENERAL MILLS INC,ticker_fallback
23990,37732210,GKOS,1192448.0,GLAUKOS Corp,ticker_fallback
4936,36126810,GKSR,,,not_found
166142,18145M10,GLA,914139.0,PARKERVISION INC,cusip_link
27816,37933610,GLBL,,,not_found
24597,88104M10,GLBL,1620702.0,TERRAFORM GLOBAL INC,cusip_link
5210,38101010,GLDC,,,not_found
148223,39060710,GLDD,,,not_found
5379,40262950,GLF,,,not_found
13664,36164V30,GLIBA,808461.0,GCI LIBERTY INC,cusip_link
163935,37946R10,GLP,1323468.0,GLOBAL PARTNERS LP,cusip_link
20399,37960610,GLRI,,,not_found
36558,39687910,GLSI,1799788.0,"Greenwich LifeSciences, Inc.",ticker_fallback
37310,36322Q20,GLTO,,,not_found
39057,61225M10,GLUE,1826457.0,Monte Rosa Therapeutics Inc,cusip_link
176782,37989010,GLUU,,,not_found
3532,21935010,GLW,24741.0,CORNING INC /NY,ticker_fallback
5073,37045V10,GM,1467858.0,General Motors Co,cusip_link
145049,36467W10,GME,1326380.0,GAMESTOP CORP,cusip_link
171002,37957720,GMED,1237831.0,GLOBUS MEDICAL INC,ticker_fallback
182172,38109830,GMGI,,,not_found
122212,37037310,GMO,,,not_found
22583,36251C10,GMS,1600438.0,GMS Inc,cusip_link
4941,36144810,GMT,,,not_found
65911,36466D10,GMTC,1045014.0,GAMETECH INTERNATIONAL INC,cusip_link
38027,25460410,GMTX,,,not_found
142339,38011M60,GMXR,,,not_found
185645,36191G10,GNC,,,not_found
19425,37242740,GNCA,,,not_found
190590,37228420,GNE,1528356.0,Genie Energy Ltd.,ticker_fallback
166402,37947B10,GNET,1344907.0,GLOBAL TRAFFIC NETWORK INC,cusip_link
41538,36870H10,GNLX,1231457.0,GENELUX Corp,cusip_link
184542,37230910,GNMK,,,not_found
37619,38113L10,GNOG,1768012.0,Golden Nugget Online Gaming Inc,cusip_link
185346,20454K10,GNOM,1361103.0,COMPLETE GENOMICS INC,cusip_link
